measure,location,sex,age,metric,year,val,upper,lower
Life expectancy,Italy,Female,<1 year,Years,2005,83.60408607189541,83.66299296739666,83.54270671494986
Life expectancy,Italy,Both,<1 year,Years,2005,80.9145636025886,80.9570012682257,80.87420945552512
Life expectancy,Luxembourg,Male,<1 year,Years,2005,76.78089770790497,77.03811909433158,76.52385590169024
Life expectancy,Luxembourg,Female,<1 year,Years,2005,81.89180061810248,82.1512704826317,81.62347236054218
Life expectancy,Luxembourg,Both,<1 year,Years,2005,79.41193083289616,79.5952304072718,79.21336055314634
Life expectancy,Malta,Male,<1 year,Years,2005,77.13331161015968,77.37223589765223,76.88539009579412
Life expectancy,Malta,Female,<1 year,Years,2005,81.41857661683912,81.6955205550673,81.15469250063428
Life expectancy,Malta,Both,<1 year,Years,2005,79.34141654780808,79.53878491299608,79.14941152428676
Life expectancy,Netherlands,Male,<1 year,Years,2005,77.22589951096036,77.3129399701275,77.14516656201036
Life expectancy,Netherlands,Female,<1 year,Years,2005,81.58785457313721,81.68524108364869,81.4842195939994
Life expectancy,Netherlands,Both,<1 year,Years,2005,79.4990552698427,79.56826839152285,79.43031291571073
Life expectancy,Norway,Male,<1 year,Years,2005,77.68483825075772,77.75933538950834,77.60466637617904
Life expectancy,Norway,Female,<1 year,Years,2005,82.47127922422463,82.55952508768944,82.38123725568646
Life expectancy,Norway,Both,<1 year,Years,2005,80.13356855355508,80.19004533983846,80.07296289351098
Life expectancy,Portugal,Male,<1 year,Years,2005,75.43854453308383,75.72278559640591,75.14127276699786
Life expectancy,Portugal,Female,<1 year,Years,2005,82.03367056081177,82.32305921299287,81.7486265492943
Life expectancy,Portugal,Both,<1 year,Years,2005,78.7737982317593,79.0055084416487,78.54214478607565
Life expectancy,Spain,Male,<1 year,Years,2005,77.1432149549428,77.19693625267249,77.09114638975292
Life expectancy,Spain,Female,<1 year,Years,2005,83.7828230924288,83.85341035563377,83.71730646453905
Life expectancy,Spain,Both,<1 year,Years,2005,80.4641366951377,80.51120779740626,80.42035015762913
Life expectancy,Sweden,Male,<1 year,Years,2005,78.47193333884296,78.58562130594301,78.35709509337205
Life expectancy,Sweden,Female,<1 year,Years,2005,82.73040373098809,82.85599199695233,82.60301754398314
Life expectancy,Sweden,Both,<1 year,Years,2005,80.63597513219986,80.72063046195541,80.54891057029845
Life expectancy,Switzerland,Male,<1 year,Years,2005,78.94003408616257,79.06634441883473,78.81413925121146
Life expectancy,Switzerland,Female,<1 year,Years,2005,83.95155871416264,84.09503402080057,83.79973972047925
Life expectancy,Switzerland,Both,<1 year,Years,2005,81.54866603606045,81.64688552759854,81.44112365877791
Life expectancy,United Kingdom,Male,<1 year,Years,2005,77.11630938138636,77.14472878104505,77.0869779764473
Life expectancy,United Kingdom,Female,<1 year,Years,2005,81.32049213655695,81.35223635401995,81.28855896596156
Life expectancy,United Kingdom,Both,<1 year,Years,2005,79.27806598247578,79.30191773525036,79.25470979630028
Life expectancy,Albania,Male,<1 year,Years,1996,71.22770778344481,71.53649572868838,70.91808076223833
Life expectancy,Albania,Female,<1 year,Years,1996,77.86629272482566,78.18368863765909,77.51806359338111
Life expectancy,Albania,Both,<1 year,Years,1996,74.38574153222369,74.67254901590559,74.09766284350735
Life expectancy,Bosnia and Herzegovina,Male,<1 year,Years,1996,70.42207017769157,71.94754523117537,68.94511642123285
Life expectancy,Bosnia and Herzegovina,Female,<1 year,Years,1996,76.33940304477326,77.64986813962776,74.91690081684781
Life expectancy,Bosnia and Herzegovina,Both,<1 year,Years,1996,73.39456446639517,74.47077751961956,72.3404071486602
Life expectancy,Bulgaria,Male,<1 year,Years,1996,67.48908030581399,67.59372211330543,67.37668668848794
Life expectancy,Bulgaria,Female,<1 year,Years,1996,74.67722815660846,74.81545043175527,74.5466548792557
Life expectancy,Bulgaria,Both,<1 year,Years,1996,70.95252664080495,71.05294117382967,70.85578782957958
Life expectancy,Croatia,Male,<1 year,Years,1996,69.85623309014181,69.99166801484462,69.72695339023466
Life expectancy,Croatia,Female,<1 year,Years,1996,76.98485814846711,77.14759910891465,76.8334520358665
Life expectancy,Croatia,Both,<1 year,Years,1996,73.46705344135027,73.58314977545655,73.36112574434016
Life expectancy,Czech Republic,Male,<1 year,Years,1996,70.26310630476608,70.35857820477497,70.1743763837387
Life expectancy,Czech Republic,Female,<1 year,Years,1996,77.44133542931641,77.55474452421004,77.31862207825772
Life expectancy,Czech Republic,Both,<1 year,Years,1996,73.86770573039595,73.9449007243917,73.78894929150319
Life expectancy,Hungary,Male,<1 year,Years,1996,66.31304306675692,66.39554822583753,66.22412188249871
Life expectancy,Hungary,Female,<1 year,Years,1996,75.2697578172596,75.37771292324919,75.14838583454946
Life expectancy,Hungary,Both,<1 year,Years,1996,70.72814554240195,70.80633868985319,70.65528070119407
Life expectancy,Macedonia,Male,<1 year,Years,1996,70.31170519235434,70.5101683315401,70.11808532785977
Life expectancy,Macedonia,Female,<1 year,Years,1996,75.83492354424266,76.07405178833316,75.5950882742909
Life expectancy,Macedonia,Both,<1 year,Years,1996,72.94237370229992,73.10945246987376,72.78166703785999
Life expectancy,Montenegro,Male,<1 year,Years,1996,71.195957438985,71.49335030345594,70.91899384590292
Life expectancy,Montenegro,Female,<1 year,Years,1996,76.97645128555432,77.25435652887529,76.68157825829748
Life expectancy,Montenegro,Both,<1 year,Years,1996,74.09011852650094,74.30468604159586,73.85675178967938
Life expectancy,Poland,Male,<1 year,Years,1996,68.33736229628845,68.39177286376919,68.28599425528893
Life expectancy,Poland,Female,<1 year,Years,1996,76.88563557455595,76.95166819895313,76.81865497499012
Life expectancy,Poland,Both,<1 year,Years,1996,72.58481598748115,72.62994718510812,72.54043090246294
Life expectancy,Romania,Male,<1 year,Years,1996,65.24903005975472,65.32879912010364,65.17601074009083
Life expectancy,Romania,Female,<1 year,Years,1996,73.01677383497864,73.10322680408547,72.9220544649277
Life expectancy,Romania,Both,<1 year,Years,1996,68.98774043066071,69.04547703107514,68.92764546536759
Life expectancy,Serbia,Male,<1 year,Years,1996,68.03513560344246,68.12927565737758,67.9433868762221
Life expectancy,Serbia,Female,<1 year,Years,1996,74.44477774341536,74.55707807293244,74.33522288853976
Life expectancy,Serbia,Both,<1 year,Years,1996,71.13250715597844,71.21198186439389,71.05025432723946
Life expectancy,Slovakia,Male,<1 year,Years,1996,68.94053324212784,69.06075961574675,68.81917244806853
Life expectancy,Slovakia,Female,<1 year,Years,1996,77.03751022291652,77.19572342590494,76.88916211194822
Life expectancy,Slovakia,Both,<1 year,Years,1996,72.98272631610673,73.07808469550767,72.87747973262316
Life expectancy,Slovenia,Male,<1 year,Years,1996,71.12323343886531,71.30182156320306,70.93740823713054
Life expectancy,Slovenia,Female,<1 year,Years,1996,78.71208642440838,78.93918320765843,78.49387694912353
Life expectancy,Slovenia,Both,<1 year,Years,1996,75.02899705964913,75.18654981370054,74.86981983941624
Life expectancy,Belarus,Male,<1 year,Years,1996,63.03636601419576,63.24451822482067,62.81805870721964
Life expectancy,Belarus,Female,<1 year,Years,1996,74.36166072099441,74.55219175133108,74.17365053395821
Life expectancy,Belarus,Both,<1 year,Years,1996,68.64024852293083,68.8339517206069,68.44997561583695
Life expectancy,Estonia,Male,<1 year,Years,1996,64.08458945759183,64.27622777449594,63.895207357957716
Life expectancy,Estonia,Female,<1 year,Years,1996,75.53691030574541,75.79186850389651,75.28366053177176
Life expectancy,Estonia,Both,<1 year,Years,1996,69.84277179773429,70.00720556639492,69.66780738610619
Life expectancy,Latvia,Male,<1 year,Years,1996,63.366288669142506,63.528456078418685,63.201795011135985
Life expectancy,Latvia,Female,<1 year,Years,1996,74.83776158935733,75.02654836298031,74.63631750685097
Life expectancy,Latvia,Both,<1 year,Years,1996,69.14754139940088,69.29112329001525,69.01083917810838
Life expectancy,Lithuania,Male,<1 year,Years,1996,64.78111444484773,64.92117913582278,64.64322256532073
Life expectancy,Lithuania,Female,<1 year,Years,1996,76.00161384430645,76.17210356796613,75.8226094447206
Life expectancy,Lithuania,Both,<1 year,Years,1996,70.40462770629756,70.51612012783228,70.28961249107714
Life expectancy,Moldova,Male,<1 year,Years,1996,62.78495434770914,63.039530780118895,62.52124694596319
Life expectancy,Moldova,Female,<1 year,Years,1996,70.40512636757269,70.61761372003859,70.17085221203835
Life expectancy,Moldova,Both,<1 year,Years,1996,66.626134779728,66.85468042637189,66.39314282096389
Life expectancy,Russian Federation,Male,<1 year,Years,1996,59.85410846097503,59.87793043357718,59.83116391291186
Life expectancy,Russian Federation,Female,<1 year,Years,1996,72.61917510197506,72.6439762900358,72.59573063266431
Life expectancy,Russian Federation,Both,<1 year,Years,1996,66.04259699114739,66.05908012361168,66.02523031921429
Life expectancy,Ukraine,Male,<1 year,Years,1996,61.624954334369924,61.76871797001166,61.47561063284571
Life expectancy,Ukraine,Female,<1 year,Years,1996,72.56667869988122,72.71587813241744,72.41536790149429
Life expectancy,Ukraine,Both,<1 year,Years,1996,67.0153994039576,67.14508922507642,66.89512612177211
Life expectancy,Andorra,Male,<1 year,Years,1996,77.31809819907677,78.35785740938368,76.0104936124948
Life expectancy,Andorra,Female,<1 year,Years,1996,83.45973050342913,85.28479851188483,81.71712530336329
Life expectancy,Andorra,Both,<1 year,Years,1996,80.03221494271145,81.01879053285647,78.95264207217676
Life expectancy,Austria,Male,<1 year,Years,1996,73.729027427525,73.84278446491733,73.61869432537708
Life expectancy,Austria,Female,<1 year,Years,1996,80.1527647647773,80.28557771760651,80.01589226331278
Life expectancy,Austria,Both,<1 year,Years,1996,77.08751603202552,77.17531132128008,76.99187388618803
Life expectancy,Belgium,Male,<1 year,Years,1996,73.92200082564678,74.02433544663282,73.81883039403624
Life expectancy,Belgium,Female,<1 year,Years,1996,80.46088326708725,80.58570908450507,80.33452536173779
Life expectancy,Belgium,Both,<1 year,Years,1996,77.22899839910316,77.30788397682807,77.14012276337866
Life expectancy,Cyprus,Male,<1 year,Years,1996,74.34098233114554,74.92218963320968,73.71997634910771
Life expectancy,Cyprus,Female,<1 year,Years,1996,79.26734808991067,79.72625792461838,78.81676549621808
Life expectancy,Cyprus,Both,<1 year,Years,1996,76.76002026709635,77.14547642826206,76.34444033401796
Life expectancy,Denmark,Male,<1 year,Years,1996,73.16990728448859,73.3031840664412,73.03852895394309
Life expectancy,Denmark,Female,<1 year,Years,1996,78.33066255250517,78.49289247719976,78.1748548009633
Life expectancy,Denmark,Both,<1 year,Years,1996,75.7613510345681,75.86782291455772,75.65684224464745
Life expectancy,Finland,Male,<1 year,Years,1996,73.19755884597191,73.3323263011736,73.0725383655296
Life expectancy,Finland,Female,<1 year,Years,1996,80.69604730126584,80.87175385867133,80.5264911674148
Life expectancy,Finland,Both,<1 year,Years,1996,77.02436886030073,77.14042741932269,76.90661268133525
Life expectancy,France,Male,<1 year,Years,1996,74.37137395907222,74.41653943873631,74.32571925665192
Life expectancy,France,Female,<1 year,Years,1996,82.24475837996349,82.29910022997329,82.1906794622456
Life expectancy,France,Both,<1 year,Years,1996,78.31601176004621,78.35146038181381,78.27770177927717
Life expectancy,Germany,Male,<1 year,Years,1996,73.69230613483168,73.73259944332902,73.64976361789904
Life expectancy,Germany,Female,<1 year,Years,1996,80.016824792948,80.0658563277784,79.97005164326228
Life expectancy,Germany,Both,<1 year,Years,1996,76.99107359962284,77.0234325041275,76.95799291056393
Life expectancy,Greece,Male,<1 year,Years,1996,75.25031818149208,75.36028700825828,75.14472671577231
Life expectancy,Greece,Female,<1 year,Years,1996,81.48425722312845,81.60469879283578,81.35882936698778
Life expectancy,Greece,Both,<1 year,Years,1996,78.2923794102232,78.37603090748402,78.20382816018234
Life expectancy,Iceland,Male,<1 year,Years,1996,76.51109185408325,76.78568262544799,76.21098337526915
Life expectancy,Iceland,Female,<1 year,Years,1996,81.17860075753295,81.46020413954045,80.87739239511555
Life expectancy,Iceland,Both,<1 year,Years,1996,78.82212178603889,79.0242190193303,78.61047284416294
Life expectancy,Ireland,Male,<1 year,Years,1996,73.15004148873233,73.29965278879071,72.9873105076977
Life expectancy,Ireland,Female,<1 year,Years,1996,78.80533104072549,79.00271693285401,78.62091248104771
Life expectancy,Ireland,Both,<1 year,Years,1996,75.9193713985371,76.03810430272314,75.78989703177103
Life expectancy,Israel,Male,<1 year,Years,1996,76.03147858701269,76.17362027911103,75.88229629681332
Life expectancy,Israel,Female,<1 year,Years,1996,79.73332635035659,79.89017626999369,79.55866562925463
Life expectancy,Israel,Both,<1 year,Years,1996,77.93648943690674,78.04528111920041,77.8274494456733
Life expectancy,Italy,Male,<1 year,Years,1996,75.16633202027033,75.21520769193944,75.11752456786559
Life expectancy,Italy,Female,<1 year,Years,1996,81.43925351798505,81.50203605162959,81.37783098994575
Life expectancy,Italy,Both,<1 year,Years,1996,78.36772888056028,78.40916340806241,78.32719620109752
Life expectancy,Luxembourg,Male,<1 year,Years,1996,73.53823587469563,73.79093917119248,73.28541082559148
Life expectancy,Luxembourg,Female,<1 year,Years,1996,79.4974496834382,79.76185676554604,79.24995858698088
Life expectancy,Luxembourg,Both,<1 year,Years,1996,76.59395263583531,76.78788736510226,76.4148710769687
Life expectancy,Malta,Male,<1 year,Years,1996,75.36438138142606,75.5960245274117,75.11805529824139
Life expectancy,Malta,Female,<1 year,Years,1996,80.18909379477333,80.47508324947205,79.89375851108053
Life expectancy,Malta,Both,<1 year,Years,1996,77.82887916588713,78.01699020688935,77.63646799561928
Life expectancy,Netherlands,Male,<1 year,Years,1996,74.65059250430906,74.73342453690951,74.56558201551653
Life expectancy,Netherlands,Female,<1 year,Years,1996,80.36400664985355,80.45758789874972,80.26177600958027
Life expectancy,Netherlands,Both,<1 year,Years,1996,77.57325396957171,77.64377232659841,77.50203407806124
Life expectancy,Norway,Male,<1 year,Years,1996,75.1941014341281,75.26891009455845,75.11675016544548
Life expectancy,Norway,Female,<1 year,Years,1996,80.88174386648997,80.96877889320642,80.79633857661838
Life expectancy,Norway,Both,<1 year,Years,1996,78.05481882913863,78.11457372420321,77.99287122173342
Life expectancy,Portugal,Male,<1 year,Years,1996,71.6453987945131,71.7454158513272,71.54471790146901
Life expectancy,Portugal,Female,<1 year,Years,1996,79.01975890222862,79.13854484193548,78.91407590841372
Life expectancy,Portugal,Both,<1 year,Years,1996,75.3129478254663,75.39504467275336,75.23225699257726
Life expectancy,Spain,Male,<1 year,Years,1996,74.53326232834968,74.58869519894247,74.47498605271969
Life expectancy,Spain,Female,<1 year,Years,1996,81.85817845419156,81.93173975992525,81.78772085596016
Life expectancy,Spain,Both,<1 year,Years,1996,78.18429489164535,78.23165227359512,78.13557786878305
Life expectancy,Sweden,Male,<1 year,Years,1996,76.62292561232512,76.73207645042864,76.51686847315246
Life expectancy,Sweden,Female,<1 year,Years,1996,81.56970439647333,81.68791350684705,81.44291845130769
Life expectancy,Sweden,Both,<1 year,Years,1996,79.12499666274735,79.20905443624291,79.04099683070591
Life expectancy,Switzerland,Male,<1 year,Years,1996,76.36973355354353,76.50002992286352,76.24167548801836
Life expectancy,Switzerland,Female,<1 year,Years,1996,82.25761141501005,82.40699799031952,82.11008151796464
Life expectancy,Switzerland,Both,<1 year,Years,1996,79.40532767294867,79.512867412537,79.30043028127666
Life expectancy,United Kingdom,Male,<1 year,Years,1996,74.32696854486218,74.35702107500855,74.29700067550921
Life expectancy,United Kingdom,Female,<1 year,Years,1996,79.4433971373972,79.4776005627274,79.41199508100577
Life expectancy,United Kingdom,Both,<1 year,Years,1996,76.94805461754261,76.97063239685238,76.92504154122557
Life expectancy,Albania,Male,<1 year,Years,1997,68.85116651733468,69.24283294359499,68.46453559942593
Life expectancy,Albania,Female,<1 year,Years,1997,76.66918597370402,77.0482439876432,76.25101194974731
Life expectancy,Albania,Both,<1 year,Years,1997,72.54480126528068,72.86615539940905,72.20701281171561
Life expectancy,Bosnia and Herzegovina,Male,<1 year,Years,1997,71.21574658157402,72.11500057635982,70.29683633275643
Life expectancy,Bosnia and Herzegovina,Female,<1 year,Years,1997,76.97880148495558,77.81489745742758,76.12554194408486
Life expectancy,Bosnia and Herzegovina,Both,<1 year,Years,1997,74.13414434629173,74.7902663228673,73.45923271447016
Life expectancy,Bulgaria,Male,<1 year,Years,1997,67.01774640067237,67.12830718323356,66.91356946080667
Life expectancy,Bulgaria,Female,<1 year,Years,1997,74.07445329442777,74.20092097145587,73.94318748316331
Life expectancy,Bulgaria,Both,<1 year,Years,1997,70.4210169169412,70.51065588972355,70.32723862497689
Life expectancy,Croatia,Male,<1 year,Years,1997,69.66503317869551,69.79866925279069,69.53003794510764
Life expectancy,Croatia,Female,<1 year,Years,1997,77.01503074785542,77.18542132797273,76.85294527293976
Life expectancy,Croatia,Both,<1 year,Years,1997,73.3695087646985,73.49394138426072,73.26497199537745
Life expectancy,Czech Republic,Male,<1 year,Years,1997,70.46480692870284,70.55433041154339,70.3741088903336
Life expectancy,Czech Republic,Female,<1 year,Years,1997,77.49444043299347,77.6083484102584,77.3847619797169
Life expectancy,Czech Republic,Both,<1 year,Years,1997,73.99789435385907,74.07108526553141,73.92481280041748
Life expectancy,Hungary,Male,<1 year,Years,1997,66.68994683921703,66.77631759147634,66.60279140216666
Life expectancy,Hungary,Female,<1 year,Years,1997,75.39810537463951,75.50681771775486,75.28582203240565
Life expectancy,Hungary,Both,<1 year,Years,1997,71.00488606205656,71.07683911953742,70.93200031997488
Life expectancy,Macedonia,Male,<1 year,Years,1997,70.66143239397424,70.84941438026355,70.47181470954912
Life expectancy,Macedonia,Female,<1 year,Years,1997,75.76451320521791,75.98487202381709,75.52809564666445
Life expectancy,Macedonia,Both,<1 year,Years,1997,73.1159318830879,73.26312716502076,72.95662955075866
Life expectancy,Montenegro,Male,<1 year,Years,1997,70.96331127101837,71.26437767882781,70.66418092136378
Life expectancy,Montenegro,Female,<1 year,Years,1997,76.75149325382695,77.02787837413193,76.46756113265106
Life expectancy,Montenegro,Both,<1 year,Years,1997,73.85377252538751,74.0680668661465,73.61770355107285
Life expectancy,Poland,Male,<1 year,Years,1997,68.56610733762318,68.61840576675391,68.51868975198171
Life expectancy,Poland,Female,<1 year,Years,1997,77.14795908718,77.21317511061605,77.07998417274727
Life expectancy,Poland,Both,<1 year,Years,1997,72.82882688633816,72.87113891700805,72.78729304163824
Life expectancy,Romania,Male,<1 year,Years,1997,65.23648065993426,65.30929105678061,65.1604613244018
Life expectancy,Romania,Female,<1 year,Years,1997,73.17945459544667,73.25929373902932,73.09338472443406
Life expectancy,Romania,Both,<1 year,Years,1997,69.05626515077168,69.11496425030596,68.99365444680289
Life expectancy,Serbia,Male,<1 year,Years,1997,68.09536108960894,68.18680378246763,67.9950608505843
Life expectancy,Serbia,Female,<1 year,Years,1997,74.38394320416855,74.48760029319943,74.28899044298734
Life expectancy,Serbia,Both,<1 year,Years,1997,71.13815006688728,71.21141523824825,71.05775195741656
Life expectancy,Slovakia,Male,<1 year,Years,1997,68.83367063179665,68.96190464390337,68.71591529990887
Life expectancy,Slovakia,Female,<1 year,Years,1997,76.78180576777231,76.92825160149353,76.6322823744861
Life expectancy,Slovakia,Both,<1 year,Years,1997,72.80547411175881,72.90674018383288,72.70600520387045
Life expectancy,Slovenia,Male,<1 year,Years,1997,71.0199691068542,71.2037494716091,70.83377524204454
Life expectancy,Slovenia,Female,<1 year,Years,1997,79.11355103040134,79.33586504379906,78.89175650189867
Life expectancy,Slovenia,Both,<1 year,Years,1997,75.14645168138067,75.29813890151439,74.99720595095633
Life expectancy,Belarus,Male,<1 year,Years,1997,62.978088482608115,63.18057526786956,62.76510720166109
Life expectancy,Belarus,Female,<1 year,Years,1997,74.22842038383206,74.39611547937601,74.04965837626564
Life expectancy,Belarus,Both,<1 year,Years,1997,68.53333326421992,68.70967845993124,68.34682686299149
Life expectancy,Estonia,Male,<1 year,Years,1997,64.38953645928056,64.59181926830958,64.19283477105924
Life expectancy,Estonia,Female,<1 year,Years,1997,75.87184811753335,76.12008032462141,75.62041342411763
Life expectancy,Estonia,Both,<1 year,Years,1997,70.16700532756884,70.34120199256623,70.00198760109532
Life expectancy,Latvia,Male,<1 year,Years,1997,64.35035263243465,64.51163535134307,64.18814197587926
Life expectancy,Latvia,Female,<1 year,Years,1997,75.19285441149563,75.39633136525484,75.00011300510972
Life expectancy,Latvia,Both,<1 year,Years,1997,69.87246125742826,70.01280034017914,69.73367306268342
Life expectancy,Lithuania,Male,<1 year,Years,1997,65.89993739137509,66.04182938821998,65.74617882910056
Life expectancy,Lithuania,Female,<1 year,Years,1997,76.78420306297046,76.9655171844826,76.59723146389071
Life expectancy,Lithuania,Both,<1 year,Years,1997,71.40824942179971,71.52816315323268,71.28914395111424
Life expectancy,Moldova,Male,<1 year,Years,1997,64.0941244481959,64.351543102343,63.82945801475229
Life expectancy,Moldova,Female,<1 year,Years,1997,71.51708722139647,71.71767456262509,71.28705474259188
Life expectancy,Moldova,Both,<1 year,Years,1997,67.86606163979172,68.0857254799272,67.6274689326802
Life expectancy,Russian Federation,Male,<1 year,Years,1997,61.235182914356784,61.25921266467289,61.21085385162036
Life expectancy,Russian Federation,Female,<1 year,Years,1997,73.20580064384646,73.23169809827985,73.1812854172547
Life expectancy,Russian Federation,Both,<1 year,Years,1997,67.12748760917405,67.14571221468096,67.10878415903656
Life expectancy,Ukraine,Male,<1 year,Years,1997,62.454403775792684,62.575242874606275,62.33600799802326
Life expectancy,Ukraine,Female,<1 year,Years,1997,73.26175062367227,73.38029292462538,73.14217379482214
Life expectancy,Ukraine,Both,<1 year,Years,1997,67.81497135342242,67.91101596824413,67.71993427627339
Life expectancy,Andorra,Male,<1 year,Years,1997,77.5924580970637,78.5626056001048,76.35507138579405
Life expectancy,Andorra,Female,<1 year,Years,1997,83.80125375817134,85.50189319657198,81.98962896130152
Life expectancy,Andorra,Both,<1 year,Years,1997,80.34951426366219,81.30553957685257,79.3159454506484
Life expectancy,Austria,Male,<1 year,Years,1997,74.15478483896331,74.26522140770797,74.04116743518942
Life expectancy,Austria,Female,<1 year,Years,1997,80.70934415711667,80.84593443239018,80.56804666994907
Life expectancy,Austria,Both,<1 year,Years,1997,77.58078735567227,77.67015202450465,77.48856243836683
Life expectancy,Belgium,Male,<1 year,Years,1997,74.15976330810311,74.26947396083361,74.05472649172042
Life expectancy,Belgium,Female,<1 year,Years,1997,80.5444560698302,80.66522206308926,80.421058723463
Life expectancy,Belgium,Both,<1 year,Years,1997,77.39544247036059,77.47642106701421,77.31659783646391
Life expectancy,Cyprus,Male,<1 year,Years,1997,74.07739677250113,74.68570115928208,73.39223016148188
Life expectancy,Cyprus,Female,<1 year,Years,1997,79.1908491409,79.68654777065795,78.69625495847711
Life expectancy,Cyprus,Both,<1 year,Years,1997,76.57746689566328,76.98937439653163,76.1321531683081
Life expectancy,Denmark,Male,<1 year,Years,1997,73.71205724136354,73.83649381523915,73.57281036215916
Life expectancy,Denmark,Female,<1 year,Years,1997,78.54332939273709,78.6967749072513,78.3956666851087
Life expectancy,Denmark,Both,<1 year,Years,1997,76.1582414629966,76.27005072852613,76.05322093840175
Life expectancy,Finland,Male,<1 year,Years,1997,73.47961170370414,73.61830796458881,73.34553127832945
Life expectancy,Finland,Female,<1 year,Years,1997,80.65980392766811,80.82688654844914,80.48590498259735
Life expectancy,Finland,Both,<1 year,Years,1997,77.15182332992345,77.26246031325798,77.04070489266638
Life expectancy,France,Male,<1 year,Years,1997,74.80014416796432,74.84777418460357,74.7548957368197
Life expectancy,France,Female,<1 year,Years,1997,82.46627342912727,82.5273933870484,82.41081761211454
Life expectancy,France,Both,<1 year,Years,1997,78.65500926757306,78.69646646398894,78.61721298386078
Life expectancy,Germany,Male,<1 year,Years,1997,74.1160229718307,74.15298336715091,74.08056039612552
Life expectancy,Germany,Female,<1 year,Years,1997,80.33676455154074,80.38334363351669,80.2873837350358
Life expectancy,Germany,Both,<1 year,Years,1997,77.36156991637408,77.39451231631078,77.3293087196173
Life expectancy,Greece,Male,<1 year,Years,1997,75.53903133118048,75.64126707774341,75.4349839480933
Life expectancy,Greece,Female,<1 year,Years,1997,81.70785504191673,81.82658486049367,81.58488381117786
Life expectancy,Greece,Both,<1 year,Years,1997,78.55308585703564,78.63417368579941,78.46928361391727
Life expectancy,Iceland,Male,<1 year,Years,1997,76.7809153540872,77.05154604712541,76.47675936838388
Life expectancy,Iceland,Female,<1 year,Years,1997,81.33944027995098,81.6176974386477,81.03957602434619
Life expectancy,Iceland,Both,<1 year,Years,1997,79.04503522122137,79.25067337290275,78.8267792144987
Life expectancy,Ireland,Male,<1 year,Years,1997,73.35898347613899,73.52735012774343,73.19967596720096
Life expectancy,Ireland,Female,<1 year,Years,1997,78.76791542495998,78.95164034616633,78.58030217997667
Life expectancy,Ireland,Both,<1 year,Years,1997,76.02095040425691,76.15109418983465,75.89266864052007
Life expectancy,Israel,Male,<1 year,Years,1997,76.0972637121773,76.24521455193046,75.94649851266992
Life expectancy,Israel,Female,<1 year,Years,1997,80.01037628702021,80.17270999173431,79.82793965076377
Life expectancy,Israel,Both,<1 year,Years,1997,78.10916921254682,78.2199415963918,77.98874551201446
Life expectancy,Italy,Male,<1 year,Years,1997,75.51413512778849,75.56370378921766,75.4620117001815
Life expectancy,Italy,Female,<1 year,Years,1997,81.75879913493173,81.81838731908499,81.70012050239058
Life expectancy,Italy,Both,<1 year,Years,1997,78.70473550892714,78.74681702602899,78.66478419219384
Life expectancy,Luxembourg,Male,<1 year,Years,1997,73.97921200465106,74.22461370810795,73.73581822769742
Life expectancy,Luxembourg,Female,<1 year,Years,1997,79.70878728611045,79.98681443060212,79.45641782286415
Life expectancy,Luxembourg,Both,<1 year,Years,1997,76.92400290848353,77.11225069018704,76.75148133070962
Life expectancy,Malta,Male,<1 year,Years,1997,75.53984747954621,75.77396108009165,75.2894872170893
Life expectancy,Malta,Female,<1 year,Years,1997,80.40062555059484,80.69402593272345,80.11138215359277
Life expectancy,Malta,Both,<1 year,Years,1997,78.02536471235034,78.22229603069262,77.83640499918894
Life expectancy,Netherlands,Male,<1 year,Years,1997,75.09311960652515,75.18662519031996,75.00190500401573
Life expectancy,Netherlands,Female,<1 year,Years,1997,80.49176965876573,80.59533000353342,80.38707657738732
Life expectancy,Netherlands,Both,<1 year,Years,1997,77.87297113251769,77.9472091741182,77.80380787508598
Life expectancy,Norway,Male,<1 year,Years,1997,75.47587933706293,75.55404504527486,75.39960295091053
Life expectancy,Norway,Female,<1 year,Years,1997,81.00872662560623,81.09393760397502,80.92114416953571
Life expectancy,Norway,Both,<1 year,Years,1997,78.26734616908949,78.33217857847045,78.20433864761638
Life expectancy,Portugal,Male,<1 year,Years,1997,72.19952110461264,72.29317672719431,72.1011267385487
Life expectancy,Portugal,Female,<1 year,Years,1997,79.10731854771588,79.2151082718272,78.99051508314575
Life expectancy,Portugal,Both,<1 year,Years,1997,75.65513774461748,75.7286000514542,75.57460604192414
Life expectancy,Spain,Male,<1 year,Years,1997,75.18086315327227,75.23681098780172,75.12699796770158
Life expectancy,Spain,Female,<1 year,Years,1997,82.25706758911873,82.33038161139277,82.18893385832077
Life expectancy,Spain,Both,<1 year,Years,1997,78.72163466647629,78.77031422812799,78.67551832427563
Life expectancy,Sweden,Male,<1 year,Years,1997,76.79904971162024,76.9196321405509,76.691702537711
Life expectancy,Sweden,Female,<1 year,Years,1997,81.8835621830352,82.00205903198903,81.7609622772647
Life expectancy,Sweden,Both,<1 year,Years,1997,79.36502178120577,79.45131513617898,79.28257963419341
Life expectancy,Switzerland,Male,<1 year,Years,1997,76.51072384248347,76.64135601780154,76.37923211550097
Life expectancy,Switzerland,Female,<1 year,Years,1997,82.33055960522253,82.47699913025816,82.18568925835382
Life expectancy,Switzerland,Both,<1 year,Years,1997,79.51192925148405,79.61505118696837,79.41311872901214
